pId,pName,clicks,carts,orders,conversion_rate
CL0034331_OS,Name N/A,14,0,0,0.0
CL0033432_OS,Name N/A,14,0,0,0.0
CL0035428_OS,Name N/A,14,0,0,0.0
CL0033556_OS,Name N/A,14,0,0,0.0
CL0035640_OS,Name N/A,14,0,0,0.0
CL0034173_OS,Name N/A,14,0,0,0.0
CL0035079,Roll tab sleeve pullover shirt,14,2,0,0.0
CL0025781_OS,Name N/A,14,0,0,0.0
CL0033993_OS,Name N/A,15,0,0,0.0
CL0033226_OS,Name N/A,15,0,0,0.0
CL0036697_OS,Name N/A,15,0,0,0.0
CL0036985_OS,Name N/A,15,0,0,0.0
CL0032201_OS,Name N/A,14,0,0,0.0
CL0034185_OS,Name N/A,14,0,0,0.0
CL0034505_OS,Name N/A,13,0,0,0.0
CL0034324_OS,Name N/A,13,0,0,0.0
CL0034621_OS,Name N/A,13,0,0,0.0
CL0034239_OS,Name N/A,13,0,0,0.0
CL0035334_OS,Name N/A,13,0,0,0.0
CL0034660_OS,Name N/A,13,0,0,0.0
CL0031831_OS,Name N/A,13,0,0,0.0
CL0033484_OS,Name N/A,13,0,0,0.0
CL0035912_OS,Name N/A,13,0,0,0.0
CL0034817_OS,Name N/A,13,0,0,0.0
CL0035276_OS,Name N/A,13,0,0,0.0
CL0036880_OS,Name N/A,14,0,0,0.0
CL0036367_OS,Name N/A,13,0,0,0.0
CL0033919_OS,Name N/A,13,0,0,0.0
CL0032073_OS,Name N/A,13,0,0,0.0
CL0036708_OS,Name N/A,13,0,0,0.0
CL0035826_OS,Name N/A,13,0,0,0.0
CL0033586_OS,Name N/A,13,0,0,0.0
CL0036703_OS,Name N/A,14,0,0,0.0
CL0034859_OS,Name N/A,14,0,0,0.0
CL0036719_OS,Name N/A,33,0,0,0.0
CL0037229,Name N/A,97,0,0,0.0
CL0036936,Linen chambray pleated shirtdress,33,0,0,0.0
CL0036478_OS,Name N/A,106,0,0,0.0
CL0032346_OS,Name N/A,104,0,0,0.0
CL0033766_OS,Name N/A,104,0,0,0.0
CL0034767_OS,Name N/A,104,0,0,0.0
CL0028315,Tie-neck crepe top,104,2,0,0.0
CL0030128_OS,Name N/A,104,0,0,0.0
CL0033357_OS,Name N/A,104,0,0,0.0
CL0031554,Belted poplin circle skirt,105,22,0,0.0
CL0034384_OS,Name N/A,106,0,0,0.0
CL0032960_OS,Name N/A,106,0,0,0.0
CL0037008,Tie-dye print cold shoulder top,103,2,0,0.0
CL0031608_OS,Name N/A,106,0,0,0.0
CL0033293,Pleat front crepe tunic,107,0,0,0.0
CL0037397,Name N/A,107,6,0,0.0
CL0034047_OS,Name N/A,107,0,0,0.0
CL0037170,Retro style colorblock dress,108,1,0,0.0
CL0031287,Sash waist poplin skirt,108,15,0,0.0
CL0034624_OS,Name N/A,108,0,0,0.0
CL0035300,Layered asymmetric hem crepe top,108,2,0,0.0
CL0033954_OS,Name N/A,103,0,0,0.0
CL0035929_OS,Name N/A,102,0,0,0.0
CL0036161_OS,Name N/A,96,0,0,0.0
CL0036074_OS,Name N/A,97,0,0,0.0
CL0036650_OS,Name N/A,96,0,0,0.0
CL0037092,Pleated cotton poplin strapless dress,96,2,0,0.0
CL0031595_OS,Name N/A,97,0,0,0.0
CL0033011_OS,Name N/A,97,0,0,0.0
CL0035572_OS,Name N/A,97,0,0,0.0
CL0035327_OS,Name N/A,97,0,0,0.0
CL0034696_OS,Name N/A,97,0,0,0.0
CL0032586_OS,Name N/A,97,0,0,0.0
CL0029240_OS,Name N/A,98,0,0,0.0
CL0030485_OS,Name N/A,102,0,0,0.0
CL0034964_OS,Name N/A,99,0,0,0.0
CL0032302,Illusion floral applique tulle dress,99,2,0,0.0
CL0029956_OS,Name N/A,99,0,0,0.0
CL0030156_OS,Name N/A,100,0,0,0.0
CL0034471_OS,Name N/A,100,0,0,0.0
CL0034918_OS,Name N/A,101,0,0,0.0
CL0033085_OS,Name N/A,101,0,0,0.0
CL0036602,Seersucker check seamed empire dress,101,2,0,0.0
CL0037010,Embellished A-line cotton knit skirt,108,0,0,0.0
CL0033931_OS,Name N/A,108,0,0,0.0
CL0037292,Floral tile print trapeze dress,109,0,0,0.0
CL0032080_OS,Name N/A,124,0,0,0.0
CL0036240_OS,Name N/A,119,0,0,0.0
CL0025696_OS,Name N/A,119,0,0,0.0
CL0031495,Contrast banded stripe sheath dress,119,7,0,0.0
CL0030039_OS,Name N/A,121,0,0,0.0
CL0031082_OS,Name N/A,122,0,0,0.0
CL0026856_OS,Name N/A,122,0,0,0.0
CL0032513_OS,Name N/A,123,0,0,0.0
CL0036492_OS,Name N/A,123,0,0,0.0
CL0032432,Quilted jacquard moto skirt,125,1,0,0.0
CL0031450_OS,Name N/A,109,0,0,0.0
CL0035831_OS,Name N/A,127,0,0,0.0
CL0033776_OS,Name N/A,127,0,0,0.0
CL0030328_OS,Name N/A,129,0,0,0.0
CL0034617_OS,Name N/A,133,0,0,0.0
CL0030827,Trinity crinoline,135,9,0,0.0
CL0036192_OS,Name N/A,136,0,0,0.0
CL0036376_OS,Name N/A,136,0,0,0.0
CL0031242,Floral embellished sweetheart poplin dress,136,10,0,0.0
CL0037311,Belted mixed media dress,119,0,0,0.0
CL0034677_OS,Name N/A,119,0,0,0.0
CL0037201,Name N/A,118,0,0,0.0
CL0032713_OS,Name N/A,118,0,0,0.0
CL0028006_OS,Name N/A,109,0,0,0.0
CL0034079_OS,Name N/A,110,0,0,0.0
CL0036685_OS,Name N/A,110,0,0,0.0
CL0036403_OS,Name N/A,110,0,0,0.0
CL0037303,Floral vine print empire dress,111,0,0,0.0
CL0034833_OS,Name N/A,111,0,0,0.0
CL0030026_OS,Name N/A,111,0,0,0.0
CL0036312,Ruffled bird print crepe top,111,2,0,0.0
CL0035971,Colorblock layered crepe top,114,0,0,0.0
CL0032133_OS,Name N/A,115,0,0,0.0
CL0027314_OS,Name N/A,115,0,0,0.0
CL0034789_OS,Name N/A,116,0,0,0.0
CL0036309,Floral bloom print crepe skirt,116,4,0,0.0
CL0034365_OS,Name N/A,116,0,0,0.0
CL0035589_OS,Name N/A,116,0,0,0.0
CL0036543,Split neck floral crepe tunic,117,10,0,0.0
CL0033124_OS,Name N/A,118,0,0,0.0
CL0035073,Shrug style poplin dress,96,4,0,0.0
CL0037171,Name N/A,96,0,0,0.0
CL0035509,Pleat front ankle pants,138,6,0,0.0
CL0034706_OS,Name N/A,80,0,0,0.0
CL0036290_OS,Name N/A,77,0,0,0.0
CL0030155_OS,Name N/A,78,0,0,0.0
CL0036416_OS,Name N/A,78,0,0,0.0
CL0034014_OS,Name N/A,78,0,0,0.0
CL0033935_OS,Name N/A,78,0,0,0.0
CL0033082,Tribal bead necklace crepe dress,78,0,0,0.0
CL0033191_OS,Name N/A,78,0,0,0.0
CL0034468_OS,Name N/A,79,0,0,0.0
CL0029089_OS,Name N/A,80,0,0,0.0
CL0033208_OS,Name N/A,77,0,0,0.0
CL0036068_OS,Name N/A,81,0,0,0.0
CL0030614_OS,Name N/A,81,0,0,0.0
CL0032666_OS,Name N/A,82,0,0,0.0
CL0028009_OS,Name N/A,83,0,0,0.0
CL0036164_OS,Name N/A,83,0,0,0.0
CL0032514_OS,Name N/A,84,0,0,0.0
CL0035606_OS,Name N/A,84,0,0,0.0
CL0035006_OS,Name N/A,84,0,0,0.0
CL0035690_OS,Name N/A,77,0,0,0.0
CL0035586_OS,Name N/A,76,0,0,0.0
CL0037290,Name N/A,96,0,0,0.0
CL0033872_OS,Name N/A,74,0,0,0.0
CL0033985_OS,Name N/A,73,0,0,0.0
CL0035038_OS,Name N/A,73,0,0,0.0
CL0035999_OS,Name N/A,73,0,0,0.0
CL0036230_OS,Name N/A,73,0,0,0.0
CL0036181_OS,Name N/A,74,0,0,0.0
CL0030370_OS,Name N/A,74,0,0,0.0
CL0035858_OS,Name N/A,74,0,0,0.0
CL0036431_OS,Name N/A,74,0,0,0.0
CL0034670_OS,Name N/A,74,0,0,0.0
CL0035732_OS,Name N/A,76,0,0,0.0
CL0034182_OS,Name N/A,74,0,0,0.0
CL0035677_OS,Name N/A,74,0,0,0.0
CL0035404,Floral embellished stretch crepe skirt,75,0,0,0.0
CL0034997_OS,Name N/A,75,0,0,0.0
CL0035593_OS,Name N/A,75,0,0,0.0
CL0036202_OS,Name N/A,76,0,0,0.0
CL0036108_OS,Name N/A,76,0,0,0.0
CL0032134_OS,Name N/A,76,0,0,0.0
CL0035023_OS,Name N/A,84,0,0,0.0
CL0030032_OS,Name N/A,84,0,0,0.0
CL0027182_OS,Name N/A,85,0,0,0.0
CL0036118_OS,Name N/A,93,0,0,0.0
CL0035057_OS,Name N/A,90,0,0,0.0
CL0036417,Asymmetric layered stretch crepe dress,91,10,0,0.0
CL0034892_OS,Name N/A,91,0,0,0.0
CL0033254_OS,Name N/A,92,0,0,0.0
CL0036350,Amelia dress,92,4,0,0.0
CL0029300_OS,Name N/A,92,0,0,0.0
CL0032896_OS,Name N/A,92,0,0,0.0
CL0036922,Melange jersey knit surplice dress,92,4,0,0.0
CL0036712,Print block cotton sateen dress,93,0,0,0.0
CL0030023_OS,Name N/A,85,0,0,0.0
CL0035883_OS,Name N/A,93,0,0,0.0
CL0034208_OS,Name N/A,95,0,0,0.0
CL0037306,Chevron stripe colorblock maxi dress,95,8,0,0.0
CL0035602_OS,Name N/A,95,0,0,0.0
CL0036196_OS,Name N/A,95,0,0,0.0
CL0033317_OS,Name N/A,95,0,0,0.0
CL0036679_OS,Name N/A,95,0,0,0.0
CL0036153,Buckle tab waist crepe shirtdress,96,3,0,0.0
CL0035627_OS,Name N/A,90,0,0,0.0
CL0033066_OS,Name N/A,90,0,0,0.0
CL0034238_OS,Name N/A,90,0,0,0.0
CL0030440_OS,Name N/A,90,0,0,0.0
CL0036706_OS,Name N/A,85,0,0,0.0
CL0035647_OS,Name N/A,86,0,0,0.0
CL0029184_OS,Name N/A,86,0,0,0.0
CL0035639_OS,Name N/A,86,0,0,0.0
CL0035150_OS,Name N/A,86,0,0,0.0
CL0034832_OS,Name N/A,87,0,0,0.0
CL0035968_OS,Name N/A,87,0,0,0.0
CL0033639_OS,Name N/A,87,0,0,0.0
CL0036597_OS,Name N/A,87,0,0,0.0
CL0036330,Floral vine print cotton maxi dress,88,4,0,0.0
CL0034954,Leafy vine embellished crepe dress,88,3,0,0.0
CL0035880_OS,Name N/A,88,0,0,0.0
CL0036086_OS,Name N/A,88,0,0,0.0
CL0036268,Amelia dress,88,13,0,0.0
CL0036424,Floral lace bib cold shoulder top,89,21,0,0.0
CL0035581_OS,Name N/A,89,0,0,0.0
CL0031647_OS,Name N/A,90,0,0,0.0
CL0035600_OS,Name N/A,137,0,0,0.0
CL0035671_OS,Name N/A,139,0,0,0.0
CL0036062_OS,Name N/A,72,0,0,0.0
CL0035783,Elastic belted stripe jersey knit dress,432,8,0,0.0
CL0037297,Graphic parrot print empire dress,398,6,0,0.0
CL0032939,Elastic waist cotton knit jumpsuit,399,12,0,0.0
CL0037002,Leaf print crepe sash tie shift dress,399,0,0,0.0
CL0037260,Digital scarf print shift dress,400,6,0,0.0
CL0036999,Watercolor splash print crepe maxi skirt,408,0,0,0.0
CL0034979,Pearl beaded illusion chiffon gown,410,5,0,0.0
CL0036832,Strapless floral embroidered lace sheath,430,0,0,0.0
CL0035061,Havana dress,432,12,0,0.0
CL0036899,Embroidered jersey sundress,438,3,0,0.0
CL0036428,Floral print chiffon asymmetrical tunic,387,4,0,0.0
CL0037077,Contrast trim cutout back poplin dress,440,2,0,0.0
CL0037135,Rabbit print keyhole neck tank,442,16,0,0.0
CL0036635,Floral embellished tulle strapless gown,446,0,0,0.0
CL0037114,Mandarin collar eyelet shift dress,463,6,0,0.0
CL0037256,Elastic waist butterfly print maxi dress,465,2,0,0.0
CL0037176,Diamond inset jersey knit dress,469,10,0,0.0
CL0036925,Cotton eyelet piped trim sundress,470,2,0,0.0
CL0036383,Two tone asymmetric layer top,476,4,0,0.0
CL0035170,Grace dress,396,4,0,0.0
CL0037136,Split neck textured shift dress,385,2,0,0.0
CL0037257,Woven check piped waist dress,302,4,0,0.0
CL0037315,Graphic art print satin dress,345,10,0,0.0
CL0035520,Cotton gingham check shorts,310,6,0,0.0
CL0037277,Banded V-neck crepe print tunic,310,4,0,0.0
CL0037013,Natalie dress,311,4,0,0.0
CL0034663_OS,Name N/A,311,0,0,0.0
CL0032906,Fit-and-flare crepe shirtdress,329,9,0,0.0
CL0036835,Embellished hem cotton pinstripe full skirt,339,8,0,0.0
CL0037313,Paisley print crepe shirtdress,341,2,0,0.0
CL0036491,Embellished tulle overlayer floral dress,342,4,0,0.0
CL0035630,Elastic belted stripe knit dress,349,13,0,0.0
CL0035127,Georgette split sleeve blouse,385,4,0,0.0
CL0037050,Scallop dress,349,0,0,0.0
CL0036951,Mixed media banded collar shirtdress,349,6,0,0.0
CL0036497,Tile print elastic waist pants,354,6,0,0.0
CL0036435,Night owl embellished cotton sateen skirt,358,8,0,0.0
CL0037240,Stripe poplin notch neck dress,362,5,0,0.0
CL0035650,Floral embroidered tulle poplin dress,366,2,0,0.0
CL0032199,Beaded cotton poplin sheath dress,380,4,0,0.0
CL0037305,Daisy dress,381,2,0,0.0
CL0037043,Floral tile print crepe romper,480,2,0,0.0
CL0037003,Leaf print crepe popover midi dress,482,3,0,0.0
CL0036408,Stripe layered asymmetric hem dress,483,1,0,0.0
CL0037118,Embellished silk organza dress,1310,2,0,0.0
CL0034625,Piped trim cotton poplin dress,1097,10,0,0.0
CL0035113,Sequin chiffon trumpet gown,1103,0,0,0.0
CL0036853,Tile print satin smocked jumpsuit,1138,2,0,0.0
CL0036039,Floral lace strapless mermaid dress,1153,0,0,0.0
CL0037165,Cutout back jersey knit gown,1160,0,0,0.0
CL0036582,Floral embellished tulle gown,1182,2,0,0.0
CL0035262,Cross back bubble check dress,1228,8,0,0.0
CL0037284,Chevron stripe colorblock maxi dress,1271,0,0,0.0
CL0036604,Sequin pleated chiffon dress,1357,2,0,0.0
CL0037163,Floral print halter dress,492,10,0,0.0
CL0034704,Illusion floral embellished lace dress,1395,6,0,0.0
CL0037065,Beaded tulle scallop trim dress,1476,2,0,0.0
CL0036115,Embellished bodice tulle gown,1562,5,0,0.0
CL0034959,Floral beaded georgette gown,1579,4,0,0.0
CL0037093,Floral corded lace and silk dupioni dress,1881,6,0,0.0
CL0036066,Fluted crepe back satin silk dress,2005,0,0,0.0
CL0036023,Embellished waist ruched tulle gown,2532,0,0,0.0
CL0036028,Ruffle back detail flared silk gown,2658,2,0,0.0
CL0036944,Silk dupioni strapless wedding dress,1072,0,0,0.0
CL0037052,Corded lace crop top and skirt set,1017,2,0,0.0
CL0034709,Embellished tulle dupion dress,1001,6,0,0.0
CL0037098,Floral crochet lace crop top and tulle skirt set,969,4,0,0.0
CL0035583,Contrast trim cotton knit dress,495,21,0,0.0
CL0035390,Asymmetric popover crepe dress,496,0,0,0.0
CL0036701,Scarf print stretch crepe romper,528,17,0,0.0
CL0036094,Graphic print knit pants,534,0,0,0.0
CL0036883,Camo art print crepe romper,538,12,0,0.0
CL0034255,Sydney dress,551,2,0,0.0
CL0036603,Vintage key print surplice dress,560,3,0,0.0
CL0037166,Cutout back pleated surplice satin gown,568,0,0,0.0
CL0036609,Buckle front dot embellished jersey dress,619,8,0,0.0
CL0036264,Amelia dress,664,8,0,0.0
CL0037245,Drawstring waist scarf print dress,690,6,0,0.0
CL0037034,Piped trim cotton poplin skirt,706,47,0,0.0
CL0037062,Eyelet trim cotton crinkle dress,778,2,0,0.0
CL0036168,Floral print racer back jumpsuit,787,1,0,0.0
CL0037021,Floral embellished lace empire maxi dress,833,6,0,0.0
CL0037056,Beaded tulle A-line gown,835,4,0,0.0
CL0036828,Dolman sleeve sequin mesh gown,950,15,0,0.0
CL0036916,Floral vine print keyhole dress,302,4,0,0.0
CL0031699,Grace dress,301,12,0,0.0
CL0035645_OS,Name N/A,143,0,0,0.0
CL0037300,Embellished polka dot cotton knit shift,194,2,0,0.0
CL0028515_OS,Name N/A,188,0,0,0.0
CL0037299,Parrot print bow front dress,188,11,0,0.0
CL0035065,Virginia dress,188,0,0,0.0
CL0035305,Layered asymmetric hem crepe top,189,6,0,0.0
CL0036597,Polka dot embellished contrast trim poplin dress,190,14,0,0.0
CL0035334,Metal zip front jersey stripe dress,190,2,0,0.0
CL0035701_OS,Name N/A,192,0,0,0.0
CL0028530_OS,Name N/A,193,0,0,0.0
CL0032500,Mesh inserts poplin dress,194,0,0,0.0
CL0035538,Pleat front cotton blend skirt,184,14,0,0.0
CL0037137,Graphic print cotton overlay tank,199,2,0,0.0
CL0035174_OS,Name N/A,200,0,0,0.0
CL0033128_OS,Name N/A,201,0,0,0.0
CL0030690_OS,Name N/A,201,0,0,0.0
CL0037295,Tie neck floral stripe poplin dress,202,4,0,0.0
CL0035713,Crisscross strap crepe maxi dress,203,2,0,0.0
CL0035852,Ruffle sleeve chiffon print tunic,207,5,0,0.0
CL0032902,Graphic embroidery retro dress,207,3,0,0.0
CL0037031,Natalie dress,186,0,0,0.0
CL0035558,Flowy sand wash silk top,183,6,0,0.0
CL0035533_OS,Name N/A,293,0,0,0.0
CL0037191,Name N/A,162,0,0,0.0
CL0035878_OS,Name N/A,147,0,0,0.0
CL0030327,Annabelle dress,148,2,0,0.0
CL0035202,Graphic floral vine embellished tulle dress,151,3,0,0.0
CL0032274,Floral embellished poplin sheath dress,151,2,0,0.0
CL0034919_OS,Name N/A,151,0,0,0.0
CL0036351,Ruffle neck cotton poplin dress,155,0,0,0.0
CL0030747_OS,Name N/A,156,0,0,0.0
CL0037194,Name N/A,161,6,0,0.0
CL0037141,Name N/A,164,0,0,0.0
CL0036468,Draped light jersey knit tunic,180,6,0,0.0
CL0026994_OS,Name N/A,171,0,0,0.0
CL0036707,Stretch crepe gaucho pants,171,2,0,0.0
CL0032089,Illusion polka dot embellished poplin dress,173,20,0,0.0
CL0033808,Embellished ponte knit pencil skirt,173,0,0,0.0
CL0031291,Chevron stripe colorblock dress,174,26,0,0.0
CL0035983,Floral stretch sateen utility cargo pants,174,4,0,0.0
CL0034854,Victoria dress,175,0,0,0.0
CL0035731,Pleat waist tailored shorts,179,0,0,0.0
CL0036303,Graphic print crepe halter jumpsuit,208,4,0,0.0
CL0037309,Fun fruit print cotton belted dress,211,2,0,0.0
CL0035133,Graphic print crepe cutout top,214,9,0,0.0
CL0037027,Tile print chiffon tiered maxi dress,265,15,0,0.0
CL0030928,Grace dress,250,2,0,0.0
CL0036528,Stretch crepe twill jumpsuit,251,2,0,0.0
CL0033487_OS,Name N/A,251,0,0,0.0
CL0035947,Tile print crepe surplice maxi dress,253,2,0,0.0
CL0036443,Floral print sateen A-line shirtdress,256,13,0,0.0
CL0036907,Ruffled layers cotton knit maxi dress,258,4,0,0.0
CL0037128,Strappy graphic stripe print tank,259,4,0,0.0
CL0037160,Pleated surplice satin gown,260,4,0,0.0
CL0036819,V-neck stretch maxi dress,267,0,0,0.0
CL0036214,Lilian dress,215,0,0,0.0
CL0035918,Floral print cotton gaucho pants,268,6,0,0.0
CL0030156,Bow tied shoulder crepe dress,268,2,0,0.0
CL0037235,Bow tie back ikat check dress,272,0,0,0.0
CL0035683,Stretch cotton blend tapered pants,273,16,0,0.0
CL0035081_OS,Name N/A,274,0,0,0.0
CL0037246,Elastic belted woven check dress,277,0,0,0.0
CL0032527,Quilted jacquard ponte bomber jacket,279,9,0,0.0
CL0037134,Strappy graphic check print tank,286,2,0,0.0
CL0037275,Banded V-neck crepe print tunic,249,11,0,0.0
CL0035049,Scallop trim cotton poplin dress,245,2,0,0.0
CL0036169,Floral crochet lace poplin shirt,243,13,0,0.0
CL0036041,Split neck lace sheath dress,241,0,0,0.0
CL0035331,Ruffle trim chiffon halter dress,217,7,0,0.0
CL0035754,Belted stretch knit pants,219,2,0,0.0
CL0037193,Victoria dress,220,2,0,0.0
CL0037083,Split neck poplin empire dress,220,3,0,0.0
CL0035053,Scallop trim cotton poplin dress,222,12,0,0.0
CL0031216,Chelsea dress,222,17,0,0.0
CL0032794,Belted chambray denim shirtdress,223,18,0,0.0
CL0035921,Elastic waist bermuda shorts,224,0,0,0.0
CL0037285,Floral vine print cotton sundress,225,2,0,0.0
CL0034631,Graphic geo patch print flared skirt,227,4,0,0.0
CL0035351,Filigree embellished poplin dress,229,2,0,0.0
CL0037301,Galloping horse print sweetheart dress,229,2,0,0.0
CL0037162,Crepe satin surplice dress,231,5,0,0.0
CL0036849,Stripe georgette surplice blouson top,232,5,0,0.0
CL0036050,Floral embellished chiffon blouson tank,234,4,0,0.0
CL0036801,Banded stripe poplin dress,236,12,0,0.0
CL0037184,Retro style colorblock dress,239,12,0,0.0
CL0037296,Graphic print high-low hem top,73,2,0,0.0
CL0035518_OS,Name N/A,72,0,0,0.0
CL0034959_OS,Name N/A,33,0,0,0.0
CL0032912,Tie front sequined crepe tunic,41,0,0,0.0
CL0036166_OS,Name N/A,40,0,0,0.0
CL0036653_OS,Name N/A,40,0,0,0.0
CL0036797_OS,Name N/A,40,0,0,0.0
CL0036392_OS,Name N/A,41,0,0,0.0
CL0035527_OS,Name N/A,41,0,0,0.0
CL0035614_OS,Name N/A,41,0,0,0.0
CL0036187_OS,Name N/A,41,0,0,0.0
CL0033872,Beaded floral mesh top,41,0,0,0.0
CL0034465_OS,Name N/A,41,0,0,0.0
CL0032237_OS,Name N/A,40,0,0,0.0
CL0033099_OS,Name N/A,41,0,0,0.0
CL0033304_OS,Name N/A,41,0,0,0.0
CL0036030_OS,Name N/A,41,0,0,0.0
CL0032614_OS,Name N/A,41,0,0,0.0
CL0035406_OS,Name N/A,42,0,0,0.0
CL0036649_OS,Name N/A,42,0,0,0.0
CL0035650_OS,Name N/A,42,0,0,0.0
CL0034486_OS,Name N/A,42,0,0,0.0
CL0029840_OS,Name N/A,40,0,0,0.0
CL0036102_OS,Name N/A,40,0,0,0.0
CL0025364_OS,Name N/A,38,0,0,0.0
CL0035767_OS,Name N/A,39,0,0,0.0
CL0033031_OS,Name N/A,38,0,0,0.0
CL0034347_OS,Name N/A,38,0,0,0.0
CL0036912,Embellished hem cotton knit full skirt,39,2,0,0.0
CL0035452_OS,Name N/A,39,0,0,0.0
CL0036335_OS,Name N/A,39,0,0,0.0
CL0033290,Notch neck placket crepe blouse,39,4,0,0.0
CL0036065,Elastic belted floral crepe dress,39,2,0,0.0
CL0036461_OS,Name N/A,39,0,0,0.0
CL0034414_OS,Name N/A,39,0,0,0.0
CL0036545,Roll tab sleeve melange knit tunic,40,6,0,0.0
CL0034015_OS,Name N/A,39,0,0,0.0
CL0034673_OS,Name N/A,39,0,0,0.0
CL0034911_OS,Name N/A,39,0,0,0.0
CL0035007_OS,Name N/A,39,0,0,0.0
CL0035659_OS,Name N/A,39,0,0,0.0
CL0036337_OS,Name N/A,39,0,0,0.0
CL0034303_OS,Name N/A,39,0,0,0.0
CL0033589_OS,Name N/A,40,0,0,0.0
CL0036688_OS,Name N/A,42,0,0,0.0
CL0034399_OS,Name N/A,42,0,0,0.0
CL0034110_OS,Name N/A,42,0,0,0.0
CL0034372,Stretch cotton sateen wrap skirt,44,2,0,0.0
CL0035567_OS,Name N/A,44,0,0,0.0
CL0035684_OS,Name N/A,44,0,0,0.0
CL0034385_OS,Name N/A,44,0,0,0.0
CL0034307_OS,Name N/A,44,0,0,0.0
CL0034851_OS,Name N/A,44,0,0,0.0
CL0035571_OS,Name N/A,44,0,0,0.0
CL0035181_OS,Name N/A,44,0,0,0.0
CL0032143_OS,Name N/A,44,0,0,0.0
CL0031342_OS,Name N/A,44,0,0,0.0
CL0034189_OS,Name N/A,42,0,0,0.0
CL0034810_OS,Name N/A,44,0,0,0.0
CL0030159_OS,Name N/A,44,0,0,0.0
CL0036516_OS,Name N/A,45,0,0,0.0
CL0035167_OS,Name N/A,45,0,0,0.0
CL0036120_OS,Name N/A,45,0,0,0.0
CL0033250_OS,Name N/A,45,0,0,0.0
CL0035811_OS,Name N/A,45,0,0,0.0
CL0034342_OS,Name N/A,45,0,0,0.0
CL0034460_OS,Name N/A,44,0,0,0.0
CL0034899_OS,Name N/A,44,0,0,0.0
CL0035909_OS,Name N/A,44,0,0,0.0
CL0035628_OS,Name N/A,43,0,0,0.0
CL0035019_OS,Name N/A,42,0,0,0.0
CL0032969_OS,Name N/A,42,0,0,0.0
CL0035833_OS,Name N/A,42,0,0,0.0
CL0035528_OS,Name N/A,42,0,0,0.0
CL0032095_OS,Name N/A,42,0,0,0.0
CL0034238,Zip front tile print chiffon top,42,2,0,0.0
CL0036405_OS,Name N/A,42,0,0,0.0
CL0034419_OS,Name N/A,42,0,0,0.0
CL0033812_OS,Name N/A,42,0,0,0.0
CL0032902_OS,Name N/A,43,0,0,0.0
CL0035703_OS,Name N/A,43,0,0,0.0
CL0034212_OS,Name N/A,43,0,0,0.0
CL0033256_OS,Name N/A,43,0,0,0.0
CL0032518_OS,Name N/A,43,0,0,0.0
CL0035224_OS,Name N/A,43,0,0,0.0
CL0035941_OS,Name N/A,43,0,0,0.0
CL0035716_OS,Name N/A,43,0,0,0.0
CL0033561_OS,Name N/A,38,0,0,0.0
CL0032342_OS,Name N/A,38,0,0,0.0
CL0036810_OS,Name N/A,45,0,0,0.0
CL0034298_OS,Name N/A,34,0,0,0.0
CL0037195,Colorblock stripe faux wrap maxi dress,34,0,0,0.0
CL0035070_OS,Name N/A,34,0,0,0.0
CL0035256_OS,Name N/A,34,0,0,0.0
CL0036246_OS,Name N/A,34,0,0,0.0
CL0036453_OS,Name N/A,34,0,0,0.0
CL0035254_OS,Name N/A,34,0,0,0.0
CL0035515_OS,Name N/A,34,0,0,0.0
CL0033369_OS,Name N/A,34,0,0,0.0
CL0035250_OS,Name N/A,34,0,0,0.0
CL0036378_OS,Name N/A,34,0,0,0.0
CL0033868_OS,Name N/A,34,0,0,0.0
CL0035692_OS,Name N/A,34,0,0,0.0
CL0033891_OS,Name N/A,34,0,0,0.0
CL0031680_OS,Name N/A,34,0,0,0.0
CL0034657_OS,Name N/A,34,0,0,0.0
CL0033081_OS,Name N/A,34,0,0,0.0
CL0035016_OS,Name N/A,34,0,0,0.0
CL0033771_OS,Name N/A,34,0,0,0.0
CL0032867_OS,Name N/A,34,0,0,0.0
CL0033515_OS,Name N/A,34,0,0,0.0
CL0033258_OS,Name N/A,38,0,0,0.0
CL0032312_OS,Name N/A,33,0,0,0.0
CL0028779_OS,Name N/A,33,0,0,0.0
CL0036233_OS,Name N/A,33,0,0,0.0
CL0033383_OS,Name N/A,33,0,0,0.0
CL0035556_OS,Name N/A,33,0,0,0.0
CL0034680_OS,Name N/A,33,0,0,0.0
CL0033296_OS,Name N/A,33,0,0,0.0
CL0035584_OS,Name N/A,33,0,0,0.0
CL0034368_OS,Name N/A,33,0,0,0.0
CL0034850_OS,Name N/A,33,0,0,0.0
CL0033380_OS,Name N/A,34,0,0,0.0
CL0035626_OS,Name N/A,33,0,0,0.0
CL0036212,Lilian dress,33,2,0,0.0
CL0033958_OS,Name N/A,33,0,0,0.0
CL0026261_OS,Name N/A,33,0,0,0.0
CL0036567_OS,Name N/A,33,0,0,0.0
CL0036386_OS,Name N/A,33,0,0,0.0
CL0036324_OS,Name N/A,33,0,0,0.0
CL0036447_OS,Name N/A,34,0,0,0.0
CL0032119_OS,Name N/A,34,0,0,0.0
CL0035090_OS,Name N/A,35,0,0,0.0
CL0034228_OS,Name N/A,35,0,0,0.0
CL0036323_OS,Name N/A,37,0,0,0.0
CL0036294_OS,Name N/A,37,0,0,0.0
CL0035719_OS,Name N/A,37,0,0,0.0
CL0036458_OS,Name N/A,37,0,0,0.0
CL0033090_OS,Name N/A,37,0,0,0.0
